,image_id,storm_id,relative_time,ocean,wind_speed
66433,ywf_376,ywf,997199,1,20
66434,ywf_377,ywf,998999,1,20
66435,ywf_378,ywf,1002600,1,20
66436,ywf_379,ywf,1004400,1,20
66437,ywf_380,ywf,1006200,1,20
66438,ywf_381,ywf,1008000,1,20
66439,ywf_382,ywf,1009800,1,20
66440,ywf_383,ywf,1013399,1,20
66441,ywf_384,ywf,1015200,1,19
66442,ywf_385,ywf,1017000,1,19
66443,ywf_386,ywf,1018800,1,18
66444,ywf_387,ywf,1020600,1,18
66445,ywf_388,ywf,1024200,1,17
66446,ywf_389,ywf,1035000,1,15
66447,ywf_390,ywf,1036800,1,15
66448,ywf_391,ywf,1038600,1,15
66449,ywf_392,ywf,1047598,1,15
66450,ywf_393,ywf,1049398,1,15
66451,ywf_394,ywf,1051198,1,15
66452,ywf_395,ywf,1052998,1,15
66453,ywf_396,ywf,1056598,1,15
66454,ywf_397,ywf,1058398,1,15
66455,ywf_398,ywf,1060198,1,15
66456,ywf_399,ywf,1061999,1,15
66457,ywf_400,ywf,1063799,1,15
66458,ywf_401,ywf,1067399,1,15
66459,ywf_402,ywf,1069198,1,15
66460,ywf_403,ywf,1070999,1,15
66461,ywf_404,ywf,1072798,1,15
66462,ywf_405,ywf,1074598,1,15
66463,ywf_406,ywf,1078198,1,15
66464,ywf_407,ywf,1080000,1,16
66465,ywf_408,ywf,1081800,1,16
66466,ywf_409,ywf,1083598,1,17
66467,ywf_410,ywf,1085398,1,17
66468,ywf_411,ywf,1089000,1,18
66469,ywf_412,ywf,1090800,1,18
66470,ywf_413,ywf,1092600,1,19
66471,ywf_414,ywf,1094400,1,19
66472,ywf_415,ywf,1096200,1,20
66473,ywf_416,ywf,1099799,1,20
66474,ywf_417,ywf,1101600,1,20
66475,ywf_418,ywf,1103400,1,20
66476,ywf_419,ywf,1105200,1,20
66477,ywf_420,ywf,1107000,1,20
66478,ywf_421,ywf,1110600,1,20
66479,ywf_422,ywf,1121400,1,20
66480,ywf_423,ywf,1123200,1,20
66481,ywf_424,ywf,1125000,1,20
66482,ywf_425,ywf,1133998,1,20
66483,ywf_426,ywf,1135798,1,20
66484,ywf_427,ywf,1137598,1,20
66485,ywf_428,ywf,1139398,1,20
66486,ywf_429,ywf,1142998,1,20
66487,ywf_430,ywf,1144799,1,20
66488,ywf_431,ywf,1146598,1,20
66489,ywf_432,ywf,1148399,1,20
66490,ywf_433,ywf,1150199,1,20
66491,ywf_434,ywf,1153799,1,20
66492,ywf_435,ywf,1155598,1,20
66493,ywf_436,ywf,1157399,1,20
66494,ywf_437,ywf,1159198,1,20
66495,ywf_438,ywf,1160999,1,20
66496,ywf_439,ywf,1164598,1,20
66497,ywf_440,ywf,1166398,1,20
66498,ywf_441,ywf,1168198,1,20
66499,ywf_442,ywf,1169998,1,20
66500,ywf_443,ywf,1171798,1,20
66501,ywf_444,ywf,1175402,1,20
66502,ywf_445,ywf,1177200,1,20
66503,ywf_446,ywf,1179000,1,20
66504,ywf_447,ywf,1180800,1,20
66505,ywf_448,ywf,1182600,1,20
66506,ywf_449,ywf,1186199,1,20
66507,ywf_450,ywf,1188000,1,20
66508,ywf_451,ywf,1189800,1,20
66509,ywf_452,ywf,1191600,1,20
66510,ywf_453,ywf,1193400,1,20
66511,ywf_454,ywf,1197000,1,20
66512,ywf_455,ywf,1207800,1,20
66513,ywf_456,ywf,1209600,1,20
66514,ywf_457,ywf,1211400,1,20
66515,ywf_458,ywf,1213201,1,20
66516,ywf_459,ywf,1218598,1,20
66517,ywf_460,ywf,1220398,1,20
66518,ywf_461,ywf,1222198,1,20
66519,ywf_462,ywf,1223998,1,20
66520,ywf_463,ywf,1225798,1,20
66521,ywf_464,ywf,1229398,1,20
66522,ywf_465,ywf,1231199,1,20
66523,ywf_466,ywf,1232999,1,20
66524,ywf_467,ywf,1234799,1,20
66525,ywf_468,ywf,1236599,1,20
66526,ywf_469,ywf,1240199,1,20
66527,ywf_470,ywf,1241999,1,20
66528,ywf_471,ywf,1243799,1,20
66529,ywf_472,ywf,1245598,1,20
66530,ywf_473,ywf,1247399,1,20
66531,ywf_474,ywf,1250998,1,20
66532,ywf_475,ywf,1252798,1,21
66533,ywf_476,ywf,1254598,1,21
66534,ywf_477,ywf,1256398,1,22
66535,ywf_478,ywf,1258198,1,22
66536,ywf_479,ywf,1261801,1,23
66537,ywf_480,ywf,1263600,1,23
66538,ywf_481,ywf,1265401,1,24
66539,ywf_482,ywf,1267200,1,24
66540,ywf_483,ywf,1269000,1,25
66541,ywf_484,ywf,1272599,1,25
66542,ywf_485,ywf,1274400,1,25
66543,ywf_486,ywf,1276200,1,25
66544,ywf_487,ywf,1278000,1,25
66545,ywf_488,ywf,1279800,1,25
66546,ywf_489,ywf,1283400,1,25
66547,ywf_490,ywf,1294200,1,25
66548,ywf_491,ywf,1296000,1,25
66549,ywf_492,ywf,1297800,1,25
66550,ywf_493,ywf,1299600,1,25
66551,ywf_494,ywf,1304998,1,25
66552,ywf_495,ywf,1306798,1,25
66553,ywf_496,ywf,1308598,1,25
66554,ywf_497,ywf,1310398,1,25
66555,ywf_498,ywf,1312198,1,25
66556,ywf_499,ywf,1315798,1,25
66557,ywf_500,ywf,1317599,1,25
66558,ywf_501,ywf,1319399,1,25
66559,ywf_502,ywf,1321199,1,25
66560,ywf_503,ywf,1322999,1,25
66561,ywf_504,ywf,1326599,1,25
66562,ywf_505,ywf,1328399,1,25
66563,ywf_506,ywf,1330198,1,25
66564,ywf_507,ywf,1331999,1,25
66565,ywf_508,ywf,1333799,1,25
66566,ywf_509,ywf,1337399,1,25
66567,ywf_510,ywf,1339198,1,25
66568,ywf_511,ywf,1340998,1,25
66569,ywf_512,ywf,1342798,1,25
66570,ywf_513,ywf,1344598,1,25
66571,ywf_514,ywf,1348201,1,25
66572,ywf_515,ywf,1350001,1,25
66573,ywf_516,ywf,1351800,1,25
66574,ywf_517,ywf,1353600,1,25
66575,ywf_518,ywf,1355400,1,25
66576,ywf_519,ywf,1358998,1,25
66577,ywf_520,ywf,1360800,1,25
66578,ywf_521,ywf,1362600,1,25
66579,ywf_522,ywf,1364400,1,25
66580,ywf_523,ywf,1366201,1,25
66581,ywf_524,ywf,1369800,1,25
66582,ywf_525,ywf,1380600,1,25
66583,ywf_526,ywf,1382400,1,25
66584,ywf_527,ywf,1384201,1,25
66585,ywf_528,ywf,1386000,1,25
66586,ywf_529,ywf,1387800,1,25
66587,ywf_530,ywf,1389600,1,25
66588,ywf_531,ywf,1391398,1,25
66589,ywf_532,ywf,1393198,1,25
66590,ywf_533,ywf,1394998,1,25
66591,ywf_534,ywf,1396798,1,25
66592,ywf_535,ywf,1398598,1,25
66593,ywf_536,ywf,1402198,1,25
66594,ywf_537,ywf,1403999,1,25
66595,ywf_538,ywf,1405798,1,25
66596,ywf_539,ywf,1407599,1,25
66597,ywf_540,ywf,1409399,1,25
66598,ywf_541,ywf,1412998,1,25
66599,ywf_542,ywf,1414799,1,25
66600,ywf_543,ywf,1416598,1,25
66601,ywf_544,ywf,1418398,1,25
66602,ywf_545,ywf,1420199,1,25
66603,ywf_546,ywf,1423798,1,25
66604,ywf_547,ywf,1425599,1,25
66605,ywf_548,ywf,1427399,1,25
66606,ywf_549,ywf,1429198,1,25
66607,ywf_550,ywf,1430999,1,25
66608,ywf_551,ywf,1434600,1,25
66609,ywf_552,ywf,1436400,1,25
66689,yyj_018,yyj,37799,1,39
66690,yyj_019,yyj,39598,1,40
66691,yyj_020,yyj,43199,1,40
66692,yyj_021,yyj,44999,1,41
66693,yyj_022,yyj,46799,1,41
66694,yyj_023,yyj,48599,1,42
66695,yyj_024,yyj,50399,1,42
66696,yyj_025,yyj,53998,1,43
66697,yyj_026,yyj,55798,1,43
66698,yyj_027,yyj,57598,1,44
66699,yyj_028,yyj,59398,1,44
66700,yyj_029,yyj,61198,1,45
66701,yyj_030,yyj,64799,1,45
66702,yyj_031,yyj,66598,1,45
66703,yyj_032,yyj,68399,1,45
66704,yyj_033,yyj,70198,1,45
66705,yyj_034,yyj,71998,1,45
66706,yyj_035,yyj,75598,1,45
66707,yyj_036,yyj,77399,1,45
66708,yyj_037,yyj,79200,1,45
66709,yyj_038,yyj,81001,1,45
66710,yyj_039,yyj,82800,1,45
66711,yyj_040,yyj,86400,1,45
66712,yyj_041,yyj,88200,1,44
66713,yyj_042,yyj,90000,1,44
66714,yyj_043,yyj,91800,1,43
66715,yyj_044,yyj,93600,1,43
66716,yyj_045,yyj,97198,1,42
66717,yyj_046,yyj,98999,1,42
66718,yyj_047,yyj,100799,1,41
66719,yyj_048,yyj,102598,1,41
66720,yyj_049,yyj,104399,1,40
66721,yyj_050,yyj,107999,1,40
66722,yyj_051,yyj,109798,1,40
66723,yyj_052,yyj,111599,1,40
66724,yyj_053,yyj,113398,1,40
66725,yyj_054,yyj,115198,1,40
66726,yyj_055,yyj,118799,1,40
66727,yyj_056,yyj,120598,1,40
66728,yyj_057,yyj,122399,1,40
66729,yyj_058,yyj,124198,1,40
66730,yyj_059,yyj,125999,1,40
66731,yyj_060,yyj,129598,1,40
66732,yyj_061,yyj,131398,1,39
66733,yyj_062,yyj,133199,1,39
66734,yyj_063,yyj,134999,1,38
66735,yyj_064,yyj,136799,1,38
66736,yyj_065,yyj,140398,1,37
66737,yyj_066,yyj,142198,1,37
66738,yyj_067,yyj,143998,1,36
66739,yyj_068,yyj,145798,1,36
66740,yyj_069,yyj,147599,1,35
66741,yyj_070,yyj,151199,1,35
66742,yyj_071,yyj,152999,1,35
66743,yyj_072,yyj,154799,1,35
66744,yyj_073,yyj,156599,1,35
66745,yyj_074,yyj,158399,1,35
66746,yyj_075,yyj,162000,1,35
66747,yyj_076,yyj,163800,1,35
66748,yyj_077,yyj,165600,1,35
66749,yyj_078,yyj,167400,1,35
66750,yyj_079,yyj,169200,1,35
66751,yyj_080,yyj,172800,1,35
66752,yyj_081,yyj,174600,1,35
66753,yyj_082,yyj,176400,1,35
66754,yyj_083,yyj,178200,1,35
66755,yyj_084,yyj,180000,1,35
66756,yyj_085,yyj,183598,1,35
66757,yyj_086,yyj,185398,1,35
66758,yyj_087,yyj,187199,1,35
66759,yyj_088,yyj,188999,1,35
66760,yyj_089,yyj,190799,1,35
66761,yyj_090,yyj,194399,1,35
66762,yyj_091,yyj,196198,1,35
66763,yyj_092,yyj,197998,1,35
66764,yyj_093,yyj,199798,1,35
66765,yyj_094,yyj,201599,1,35
66766,yyj_095,yyj,205198,1,35
66767,yyj_096,yyj,206998,1,35
66768,yyj_097,yyj,208798,1,35
66769,yyj_098,yyj,210598,1,35
66770,yyj_099,yyj,212398,1,35
66771,yyj_100,yyj,215998,1,35
66772,yyj_101,yyj,217799,1,36
66773,yyj_102,yyj,219599,1,36
66774,yyj_103,yyj,221399,1,37
66775,yyj_104,yyj,223198,1,37
66776,yyj_105,yyj,226799,1,38
66777,yyj_106,yyj,228599,1,38
66778,yyj_107,yyj,230398,1,39
66779,yyj_108,yyj,232198,1,39
66780,yyj_109,yyj,233999,1,40
66781,yyj_110,yyj,237598,1,40
66782,yyj_111,yyj,239399,1,40
66783,yyj_112,yyj,241199,1,40
66784,yyj_113,yyj,242999,1,40
66785,yyj_114,yyj,244798,1,40
66786,yyj_115,yyj,248400,1,40
66787,yyj_116,yyj,250200,1,40
66788,yyj_117,yyj,255600,1,40
66789,yyj_118,yyj,259200,1,40
66790,yyj_119,yyj,261000,1,39
66791,yyj_120,yyj,262800,1,39
66792,yyj_121,yyj,264600,1,38
66793,yyj_122,yyj,266400,1,38
66794,yyj_123,yyj,269999,1,37
66795,yyj_124,yyj,271798,1,37
66796,yyj_125,yyj,273599,1,36
66797,yyj_126,yyj,275399,1,36
66798,yyj_127,yyj,277199,1,35
66799,yyj_128,yyj,280798,1,35
66800,yyj_129,yyj,282598,1,34
66801,yyj_130,yyj,284398,1,34
66802,yyj_131,yyj,286199,1,33
66803,yyj_132,yyj,287999,1,33
66804,yyj_133,yyj,291599,1,32
66805,yyj_134,yyj,293399,1,32
66806,yyj_135,yyj,295198,1,31
66807,yyj_136,yyj,296998,1,31
66808,yyj_137,yyj,298799,1,30
66809,yyj_138,yyj,302398,1,30
66810,yyj_139,yyj,304199,1,30
66811,yyj_140,yyj,305999,1,30
66812,yyj_141,yyj,307799,1,30
66813,yyj_142,yyj,309599,1,30
66814,yyj_143,yyj,313200,1,30
66815,yyj_144,yyj,315000,1,30
66816,yyj_145,yyj,316800,1,30
66817,yyj_146,yyj,318600,1,30
66818,yyj_147,yyj,320400,1,30
66819,yyj_148,yyj,324000,1,30
66820,yyj_149,yyj,325800,1,30
66821,yyj_150,yyj,327601,1,30
66822,yyj_151,yyj,329400,1,30
66823,yyj_152,yyj,331200,1,30
66824,yyj_153,yyj,334800,1,30
66825,yyj_154,yyj,336600,1,30
66826,yyj_155,yyj,345601,1,30
66827,yyj_156,yyj,347400,1,30
66828,yyj_157,yyj,349200,1,30
66829,yyj_158,yyj,351000,1,30
66850,zam_003,zam,5400,2,30
66851,zam_004,zam,7200,2,30
66852,zam_005,zam,10802,2,30
66853,zam_006,zam,12600,2,31
66854,zam_007,zam,14400,2,31
66855,zam_008,zam,16199,2,31
66856,zam_009,zam,18000,2,32
66857,zam_010,zam,21600,2,33
66858,zam_011,zam,23400,2,33
66859,zam_012,zam,25200,2,34
66860,zam_013,zam,27000,2,34
66861,zam_014,zam,28801,2,34
66862,zam_015,zam,32401,2,35
66863,zam_016,zam,102601,2,40
66864,zam_017,zam,104400,2,40
66865,zam_018,zam,108000,2,40
66870,zcu_002,zcu,3600,1,30
66871,zcu_003,zcu,5400,1,30
66872,zcu_004,zcu,7200,1,30
66873,zcu_005,zcu,10800,1,30
66874,zcu_006,zcu,12601,1,30
66875,zcu_007,zcu,14401,1,30
66876,zcu_008,zcu,16201,1,30
66877,zcu_009,zcu,18000,1,30
66878,zcu_010,zcu,21600,1,30
66879,zcu_011,zcu,23400,1,30
66880,zcu_012,zcu,25200,1,30
66881,zcu_013,zcu,27000,1,30
66882,zcu_014,zcu,28800,1,30
66920,zgi_036,zgi,77399,1,70
66921,zgi_037,zgi,79199,1,70
66922,zgi_038,zgi,81000,1,70
66923,zgi_039,zgi,84600,1,70
66924,zgi_040,zgi,86399,1,71
66925,zgi_041,zgi,88199,1,71
66926,zgi_042,zgi,90000,1,72
66927,zgi_043,zgi,91799,1,72
66928,zgi_044,zgi,95399,1,73
66929,zgi_045,zgi,97199,1,73
66930,zgi_046,zgi,99000,1,74
66931,zgi_047,zgi,100799,1,74
66932,zgi_048,zgi,102599,1,75
66933,zgi_049,zgi,106199,1,75
66934,zgi_050,zgi,108000,1,75
66935,zgi_051,zgi,109799,1,75
66936,zgi_052,zgi,111599,1,75
66937,zgi_053,zgi,113400,1,75
66938,zgi_054,zgi,116998,1,75
66939,zgi_055,zgi,118798,1,75
66940,zgi_056,zgi,120598,1,75
66941,zgi_057,zgi,122398,1,75
66942,zgi_058,zgi,124197,1,75
66943,zgi_059,zgi,127798,1,75
66944,zgi_060,zgi,129598,1,76
66945,zgi_061,zgi,131400,1,76
66946,zgi_062,zgi,133198,1,77
66947,zgi_063,zgi,134999,1,77
66948,zgi_064,zgi,138597,1,78
66949,zgi_065,zgi,140398,1,78
66950,zgi_066,zgi,142198,1,79
66951,zgi_067,zgi,143998,1,79
66952,zgi_068,zgi,145798,1,80
66953,zgi_069,zgi,149399,1,81
66954,zgi_070,zgi,151199,1,83
66955,zgi_071,zgi,152998,1,84
66956,zgi_072,zgi,154798,1,85
66957,zgi_073,zgi,156598,1,86
66958,zgi_074,zgi,160200,1,89
66959,zgi_075,zgi,162000,1,90
66960,zgi_076,zgi,163799,1,91
66961,zgi_077,zgi,165600,1,93
66962,zgi_078,zgi,167399,1,94
66963,zgi_079,zgi,171000,1,97
66964,zgi_080,zgi,172799,1,98
66965,zgi_081,zgi,174599,1,100
66966,zgi_082,zgi,176399,1,102
66967,zgi_083,zgi,178199,1,103
66968,zgi_084,zgi,181799,1,107
66969,zgi_085,zgi,183601,1,108
66970,zgi_086,zgi,185400,1,110
66971,zgi_087,zgi,187199,1,112
66972,zgi_088,zgi,189000,1,113
66973,zgi_089,zgi,192599,1,115
66974,zgi_090,zgi,194400,1,114
66975,zgi_091,zgi,196199,1,114
66976,zgi_092,zgi,197999,1,113
66977,zgi_093,zgi,199799,1,113
66978,zgi_094,zgi,203398,1,112
66979,zgi_095,zgi,205198,1,112
66980,zgi_096,zgi,206998,1,111
66981,zgi_097,zgi,208798,1,111
66982,zgi_098,zgi,210598,1,110
66983,zgi_099,zgi,214197,1,110
66984,zgi_100,zgi,215998,1,109
66985,zgi_101,zgi,217798,1,109
66986,zgi_102,zgi,219598,1,108
66987,zgi_103,zgi,221399,1,108
66988,zgi_104,zgi,224998,1,107
66989,zgi_105,zgi,226798,1,107
66990,zgi_106,zgi,228597,1,106
66991,zgi_107,zgi,230398,1,106
66992,zgi_108,zgi,232198,1,105
66993,zgi_109,zgi,235798,1,104
66994,zgi_110,zgi,237600,1,103
66995,zgi_111,zgi,239398,1,102
66996,zgi_112,zgi,241198,1,102
66997,zgi_113,zgi,242997,1,101
66998,zgi_114,zgi,246600,1,99
66999,zgi_115,zgi,248399,1,98
67000,zgi_116,zgi,250199,1,97
67001,zgi_117,zgi,252000,1,97
67002,zgi_118,zgi,253799,1,96
67003,zgi_119,zgi,257399,1,95
67004,zgi_120,zgi,259199,1,94
67005,zgi_121,zgi,261000,1,94
67006,zgi_122,zgi,262799,1,93
67007,zgi_123,zgi,264599,1,93
67008,zgi_124,zgi,268199,1,92
67009,zgi_125,zgi,270000,1,92
67010,zgi_126,zgi,271799,1,91
67011,zgi_127,zgi,273599,1,91
67012,zgi_128,zgi,275400,1,90
67013,zgi_129,zgi,278999,1,90
67014,zgi_130,zgi,280799,1,90
67015,zgi_131,zgi,282599,1,90
67016,zgi_132,zgi,284400,1,90
67017,zgi_133,zgi,286199,1,90
67018,zgi_134,zgi,289798,1,90
67019,zgi_135,zgi,291599,1,90
67020,zgi_136,zgi,293398,1,90
67021,zgi_137,zgi,295198,1,90
67022,zgi_138,zgi,296998,1,90
67023,zgi_139,zgi,300598,1,90
67024,zgi_140,zgi,302398,1,89
67025,zgi_141,zgi,304198,1,89
67026,zgi_142,zgi,305998,1,88
67027,zgi_143,zgi,307800,1,88
67028,zgi_144,zgi,311398,1,87
67029,zgi_145,zgi,313198,1,87
67030,zgi_146,zgi,314998,1,86
67031,zgi_147,zgi,316798,1,86
67032,zgi_148,zgi,318598,1,85
67033,zgi_149,zgi,322198,1,85
67034,zgi_150,zgi,323998,1,84
67035,zgi_151,zgi,325798,1,84
67036,zgi_152,zgi,329398,1,83
67037,zgi_153,zgi,333000,1,82
67038,zgi_154,zgi,334799,1,82
67039,zgi_155,zgi,336600,1,81
67040,zgi_156,zgi,338399,1,81
67041,zgi_157,zgi,340199,1,80
67042,zgi_158,zgi,343799,1,79
67043,zgi_159,zgi,345600,1,77
67044,zgi_160,zgi,347399,1,76
67045,zgi_161,zgi,349199,1,75
67046,zgi_162,zgi,351000,1,74
67047,zgi_163,zgi,354599,1,71
67048,zgi_164,zgi,356400,1,70
67049,zgi_165,zgi,358199,1,69
67050,zgi_166,zgi,360000,1,67
67051,zgi_167,zgi,361799,1,66
67052,zgi_168,zgi,365400,1,64
67053,zgi_169,zgi,367199,1,63
67054,zgi_170,zgi,368999,1,62
67055,zgi_171,zgi,370799,1,62
67056,zgi_172,zgi,372599,1,61
67057,zgi_173,zgi,376198,1,59
67058,zgi_174,zgi,377998,1,58
67059,zgi_175,zgi,379800,1,57
67060,zgi_176,zgi,381598,1,57
67061,zgi_177,zgi,383398,1,56
67062,zgi_178,zgi,386998,1,54
67063,zgi_179,zgi,388798,1,53
67064,zgi_180,zgi,390598,1,52
67065,zgi_181,zgi,392398,1,52
67066,zgi_182,zgi,394198,1,51
67067,zgi_183,zgi,397798,1,49
67068,zgi_184,zgi,399598,1,48
67069,zgi_185,zgi,401398,1,47
67070,zgi_186,zgi,403198,1,47
67071,zgi_187,zgi,404998,1,46
67072,zgi_188,zgi,408598,1,45
67073,zgi_189,zgi,410398,1,45
67074,zgi_190,zgi,412198,1,45
67075,zgi_191,zgi,414000,1,45
67076,zgi_192,zgi,415799,1,45
67077,zgi_193,zgi,419399,1,45
67078,zgi_194,zgi,421199,1,45
67079,zgi_195,zgi,423000,1,45
67080,zgi_196,zgi,424799,1,45
67081,zgi_197,zgi,426600,1,45
67082,zgi_198,zgi,430199,1,45
67083,zgi_199,zgi,432001,1,44
67084,zgi_200,zgi,433799,1,44
67085,zgi_201,zgi,435599,1,43
67086,zgi_202,zgi,437400,1,43
67087,zgi_203,zgi,441000,1,42
67088,zgi_204,zgi,442799,1,42
67089,zgi_205,zgi,444599,1,41
67090,zgi_206,zgi,446400,1,41
67091,zgi_207,zgi,448199,1,40
67092,zgi_208,zgi,451799,1,40
67093,zgi_209,zgi,453599,1,39
67094,zgi_210,zgi,455400,1,39
67095,zgi_211,zgi,457199,1,38
67096,zgi_212,zgi,458999,1,38
67097,zgi_213,zgi,462598,1,37
67098,zgi_214,zgi,464399,1,37
67099,zgi_215,zgi,466199,1,36
67100,zgi_216,zgi,468000,1,36
67101,zgi_217,zgi,469799,1,35
67102,zgi_218,zgi,473398,1,35
67103,zgi_219,zgi,475198,1,35
67104,zgi_220,zgi,476998,1,35
67105,zgi_221,zgi,478798,1,35
67106,zgi_222,zgi,480597,1,35
67107,zgi_223,zgi,484198,1,35
67108,zgi_224,zgi,485998,1,35
67109,zgi_225,zgi,487799,1,35
67110,zgi_226,zgi,489598,1,35
67111,zgi_227,zgi,491398,1,35
67112,zgi_228,zgi,494998,1,35
67113,zgi_229,zgi,496798,1,34
67114,zgi_230,zgi,498598,1,34
67115,zgi_231,zgi,500398,1,33
67116,zgi_232,zgi,502198,1,33
67117,zgi_233,zgi,505799,1,32
67118,zgi_234,zgi,507600,1,32
67119,zgi_235,zgi,509399,1,31
67120,zgi_236,zgi,511199,1,31
67121,zgi_237,zgi,513000,1,30
67122,zgi_238,zgi,516599,1,30
67123,zgi_239,zgi,518399,1,30
67124,zgi_240,zgi,520199,1,30
67125,zgi_241,zgi,522001,1,30
67126,zgi_242,zgi,523799,1,30
67127,zgi_243,zgi,527400,1,30
67128,zgi_244,zgi,529199,1,30
67129,zgi_245,zgi,530999,1,30
67130,zgi_246,zgi,532799,1,30
67131,zgi_247,zgi,534599,1,30
67132,zgi_248,zgi,538199,1,30
67133,zgi_249,zgi,540001,1,30
67134,zgi_250,zgi,541799,1,30
67135,zgi_251,zgi,543599,1,30
67136,zgi_252,zgi,545400,1,30
67137,zgi_253,zgi,548998,1,30
67138,zgi_254,zgi,550798,1,30
67139,zgi_255,zgi,552599,1,30
67140,zgi_256,zgi,554399,1,30
67141,zgi_257,zgi,556197,1,30
67142,zgi_258,zgi,559798,1,30
67143,zgi_259,zgi,561598,1,30
67144,zgi_260,zgi,563398,1,30
67145,zgi_261,zgi,565198,1,30
67146,zgi_262,zgi,566998,1,30
67147,zgi_263,zgi,570598,1,30
67148,zgi_264,zgi,572398,1,30
67149,zgi_265,zgi,574200,1,30
67150,zgi_266,zgi,575997,1,30
67151,zgi_267,zgi,577799,1,30
67152,zgi_268,zgi,581398,1,30
67153,zgi_269,zgi,583198,1,30
67154,zgi_270,zgi,584998,1,30
67155,zgi_271,zgi,586798,1,30
67156,zgi_272,zgi,588598,1,30
67157,zgi_273,zgi,592201,1,30
67158,zgi_274,zgi,594001,1,30
67159,zgi_275,zgi,595799,1,30
67160,zgi_276,zgi,597599,1,30
67161,zgi_277,zgi,599399,1,30
67162,zgi_278,zgi,603000,1,30
67163,zgi_279,zgi,604799,1,29
67164,zgi_280,zgi,606599,1,29
67165,zgi_281,zgi,608402,1,28
67166,zgi_282,zgi,610199,1,28
67167,zgi_283,zgi,613799,1,27
67168,zgi_284,zgi,615599,1,27
67169,zgi_285,zgi,617400,1,26
67170,zgi_286,zgi,619199,1,26
67171,zgi_287,zgi,621000,1,25
67172,zgi_288,zgi,624599,1,25
67173,zgi_289,zgi,626400,1,25
67174,zgi_290,zgi,628199,1,25
67175,zgi_291,zgi,629999,1,25
67176,zgi_292,zgi,631800,1,25
67177,zgi_293,zgi,635398,1,25
67178,zgi_294,zgi,637197,1,25
67179,zgi_295,zgi,638998,1,25
67180,zgi_296,zgi,640800,1,25
67181,zgi_297,zgi,642599,1,25
67182,zgi_298,zgi,646198,1,25
67183,zgi_299,zgi,647998,1,24
67184,zgi_300,zgi,649798,1,24
67185,zgi_301,zgi,651597,1,23
67186,zgi_302,zgi,653398,1,23
67187,zgi_303,zgi,656998,1,22
67188,zgi_304,zgi,658798,1,22
67189,zgi_305,zgi,660598,1,21
67190,zgi_306,zgi,662398,1,21
67191,zgi_307,zgi,664199,1,20
67192,zgi_308,zgi,667798,1,20
67193,zgi_309,zgi,669598,1,20
67194,zgi_310,zgi,671398,1,20
67195,zgi_311,zgi,673198,1,20
67196,zgi_312,zgi,674998,1,20
67197,zgi_313,zgi,678599,1,20
67198,zgi_314,zgi,680399,1,20
67199,zgi_315,zgi,682201,1,20
67200,zgi_316,zgi,684000,1,20
67201,zgi_317,zgi,685799,1,20
67202,zgi_318,zgi,689400,1,20
67203,zgi_319,zgi,691199,1,20
67204,zgi_320,zgi,693000,1,20
67205,zgi_321,zgi,694799,1,20
67206,zgi_322,zgi,696599,1,20
67274,zgr_032,zgr,70199,1,47
67275,zgr_033,zgr,71999,1,47
67276,zgr_034,zgr,75599,1,48
67277,zgr_035,zgr,77399,1,48
67278,zgr_036,zgr,79199,1,49
67279,zgr_037,zgr,80999,1,49
67280,zgr_038,zgr,82800,1,50
67281,zgr_039,zgr,86399,1,50
67282,zgr_040,zgr,88200,1,51
67283,zgr_041,zgr,89999,1,51
67284,zgr_042,zgr,91799,1,52
67285,zgr_043,zgr,93600,1,52
67286,zgr_044,zgr,97198,1,53
67287,zgr_045,zgr,98997,1,53
67288,zgr_046,zgr,100798,1,54
67289,zgr_047,zgr,102598,1,54
67290,zgr_048,zgr,104398,1,55
67291,zgr_049,zgr,108000,1,55
67292,zgr_050,zgr,109798,1,56
67293,zgr_051,zgr,111599,1,56
67294,zgr_052,zgr,113399,1,57
67295,zgr_053,zgr,115198,1,57
67296,zgr_054,zgr,118798,1,58
67297,zgr_055,zgr,120598,1,58
67298,zgr_056,zgr,122398,1,59
67299,zgr_057,zgr,124198,1,59
67300,zgr_058,zgr,125998,1,60
67301,zgr_059,zgr,129598,1,60
67302,zgr_060,zgr,131398,1,61
67303,zgr_061,zgr,133198,1,61
67304,zgr_062,zgr,134998,1,62
67305,zgr_063,zgr,136798,1,62
67306,zgr_064,zgr,140399,1,63
67307,zgr_065,zgr,142200,1,63
67308,zgr_066,zgr,143999,1,64
67309,zgr_067,zgr,145799,1,64
67310,zgr_068,zgr,147600,1,65
67311,zgr_069,zgr,151200,1,65
67312,zgr_070,zgr,152999,1,65
67313,zgr_071,zgr,154799,1,65
67314,zgr_072,zgr,156600,1,65
67315,zgr_073,zgr,158399,1,65
67316,zgr_074,zgr,162000,1,65
67317,zgr_075,zgr,163799,1,65
67318,zgr_076,zgr,165600,1,65
67319,zgr_077,zgr,167399,1,65
67320,zgr_078,zgr,169199,1,65
67321,zgr_079,zgr,172799,1,65
67322,zgr_080,zgr,174599,1,64
67323,zgr_081,zgr,176400,1,64
67324,zgr_082,zgr,178199,1,63
67325,zgr_083,zgr,179999,1,63
67326,zgr_084,zgr,183598,1,62
67327,zgr_085,zgr,185398,1,62
67328,zgr_086,zgr,187198,1,61
67329,zgr_087,zgr,188998,1,61
67330,zgr_088,zgr,190798,1,60
